tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037405701,95189,1098,Moderate Income,No,No,Yes,District 1,Unincorporated - Covina,SPA 3 - San Gabriel,2549,11004308.15,14380.35112
6037405702,81671,1521,Low Income,No,No,Yes,District 1,City of Covina,SPA 3 - San Gabriel,2550,14814917,16435.01535
6037405800,81250,1705,Low Income,No,No,Yes,District 1,City of Covina,SPA 3 - San Gabriel,2551,20434025.33,20932.96609
6037405900,67047,1215,Low Income,Yes,No,Yes,District 1,City of Covina,SPA 3 - San Gabriel,2552,14218395.24,15922.84585
6037406000,81000,1502,Low Income,No,No,Yes,District 1,City of Covina,SPA 3 - San Gabriel,2553,20536047.93,26184.28894
6037406101,67317,1108,Low Income,Yes,No,Yes,District 1,City of Covina,SPA 3 - San Gabriel,2554,14936056.64,17571.64306
6037406103,64846,2589,Low Income,Yes,No,Yes,District 1,City of Covina,SPA 3 - San Gabriel,2555,23750734.05,23873.69393
6037406201,34861,1252,Extremely Low Income,Yes,Yes,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2556,8581586.149,15669.74693
6037406300,95231,1797,Moderate Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2557,57981527.64,34015.20306
6037406413,86667,1974,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2558,34177560.24,27657.34796
6037406500,92599,1779,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2559,22005239.18,20242.9818
6037406601,103636,1444,Above Moderate Income,No,No,No,District 1,City of West Covina,SPA 3 - San Gabriel,2560,21186357.71,18623.57766
6037406602,86630,1232,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2561,17123035.59,18516.28978
6037406701,91944,882,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2562,10148195.44,13554.25651
6037571201,104846,1427,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2563,14061017.43,15897.90084
6037571202,78125,1603,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2564,14133828.51,15966.25113
6037571300,105486,1449,Above Moderate Income,No,No,No,District 4,City of Lakewood,SPA 7 - East,2565,22554344.49,19057.76685
6037571400,93629,1684,Low Income,No,No,Yes,District 4,City of Lakewood,SPA 7 - East,2566,20610956.77,24514.79614
6037571502,54535,1780,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2567,14824914.83,16163.03749
6037571504,74375,2001,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2568,16269595.5,16683.66735
6037571505,81732,919,Low Income,No,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2569,7066464.326,11043.48463
6037571600,21074,845,Extremely Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2570,2948284.62,8703.078858
6037571701,60278,1724,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2571,20468347.84,24179.48306
6037571703,52237,998,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2572,4297657.093,9580.070128
6037571704,55625,1220,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2573,5261377.762,10263.8092
6037571800,107692,1250,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2574,30461119.09,26483.27376
6037571900,66898,2167,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2575,20779542.51,23717.18836
6037572001,95592,2179,Moderate Income,No,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2576,18265768.07,19000.06886
6037572201,73177,2001,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2577,16763496.08,17928.04135
6037572202,99524,1036,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2578,16716907.16,17967.64066
6037572301,55650,913,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2579,8799273.812,19254.05969
6037572500,40948,1404,Very Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2580,6318479.396,10645.71286
6037572600,62895,1182,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2581,13699086.33,15715.21715
6037572700,71383,1328,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2582,11548173.49,14016.33428
6037573002,44857,1071,Very Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2583,3495529.131,7924.883921
6037573003,75476,596,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2584,4833257.3,9038.536093
6037573004,47906,1599,Very Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2585,4424126.077,8641.296992
6037573101,58125,1407,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2586,5668533.253,11221.34818
6037573102,71583,999,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2587,7161305.212,12334.86822
6037573201,39393,1247,Very Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2588,6477832.984,10359.89347
6037573202,55158,1670,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2589,6988034.522,10572.60388
6037573300,48673,1030,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2590,8440377.674,13242.16283
6037573401,75536,556,Low Income,Yes,No,Yes,District 4,City of Signal Hill,SPA 7 - East,2591,11251709.4,18099.17332
6037573402,74293,2572,Low Income,Yes,No,Yes,District 4,City of Signal Hill,SPA 7 - East,2592,31833064.51,33820.29295
6037573403,115606,1368,Above Moderate Income,No,No,No,District 4,City of Signal Hill,SPA 7 - East,2593,18114879.98,26371.26382
6037573601,109233,2285,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2594,40166987.43,32290.34453
6037573700,118409,1696,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2595,19561608.48,18414.03819
6037573800,111306,1511,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2596,16512665.16,17842.72591
6037573902,146538,874,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2597,7633475.573,13789.27769
6037574000,124485,1924,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2598,19601775.42,19140.81759
6037574100,108250,1809,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2599,19757131.97,20327.25295
6037574201,110500,1036,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2600,13932148.33,15839.09058
6037574202,89375,757,Low Income,No,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2601,14496048.4,19906.59296
6037574300,108617,2182,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2602,26792225.67,25085.07172
6037574400,120379,1978,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2603,36726898.33,24306.82834
6037574500,101505,2237,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2604,29372124.54,24936.9611
6037574602,110469,562,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2605,6336457.193,10039.3748
6037574800,63778,1528,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2606,11891240.76,15282.41108
6037209104,28088,962,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2607,735766.4385,3760.813998
6037209105,28156,1095,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2608,892285.9023,3984.962068
6037209106,37067,1152,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2609,2381529.056,6257.329915
6037209201,83313,1756,Low Income,No,No,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2610,1818530.864,5562.088306
6037209202,36188,568,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2611,2667667.431,6511.253069
6037209300,30540,2166,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2612,3296967.586,7931.18045
6037209401,30970,1555,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2613,2323375.792,6370.637612
6037209402,37388,1191,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2614,1466622.382,4849.886726
6037209403,22259,1507,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2615,1487585.052,4882.443192
6037209510,32361,995,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,2616,1963614.684,5807.605825
6037209520,35395,946,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,2617,2499111.244,6466.563304
6037209810,32321,737,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,2618,1660660.461,5390.00072
6037209820,36500,780,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,2619,1936268.193,5687.974114
6037210010,30703,1224,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,2620,4448567.779,8896.547478
6037211000,135612,1950,Above Moderate Income,No,No,No,District 2,Los Angeles - Hancock Park,SPA 4 - Metro,2621,28608477.82,25105.85213
6037211121,65912,865,Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2622,2315992.818,7544.02039
6037211122,51484,1142,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2623,3930365.132,8273.446548
6037211123,64348,784,Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2624,1850526.14,6797.212181
6037211124,53055,2063,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2625,4228641.481,8167.548078
6037211201,52223,995,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2626,1501881.869,4915.684313
6037211202,42389,905,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2627,1927075.493,5559.421455
6037211310,44545,1362,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2628,1549860.715,4995.205104
6037211320,33247,1236,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2629,2004122.247,5671.305411
6037211410,51921,1118,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2630,2915308.277,7500.754606
6037211420,48333,1264,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2631,4101420.132,8393.562243
6037211500,61538,1742,Low Income,Yes,No,Yes,District 2,Los Angeles - Hancock Park,SPA 4 - Metro,2632,9760679.48,13076.57339
6037211701,66563,1152,Low Income,Yes,No,Yes,District 2,Los Angeles - Hancock Park,SPA 4 - Metro,2633,7007753.876,10536.05785
6037211703,51299,2126,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2634,1986718.893,5648.97182
6037211704,39875,1653,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2635,1990668.861,5698.519763
6037211802,45120,2103,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2636,3502571.777,7938.570623
6037211803,54922,1520,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2637,1501763.785,4915.856574
6037211804,41843,1315,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2638,2001589.043,5672.182614
6037211910,54675,1937,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2639,1484978.667,4890.398949
6037211921,37375,925,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2640,997424.3301,4152.132568
6037211922,48036,1256,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2641,999743.7441,4155.338167
6037212101,50640,1455,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2642,1999890.327,5670.097463
6037212102,31864,1248,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2643,1492508.618,4902.631746
6037212202,36920,1281,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2644,2225899.926,6481.887987
6037212203,32750,1626,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2645,1141073.354,4500.610378
6037212204,33259,1294,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2646,2300387.561,6142.686441
6037212303,41328,1643,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,2647,1675272.862,5219.253902
6037212304,31197,737,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,2648,2218468.734,6304.991861
6037212305,32557,1007,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,2649,1168773.146,4355.764526
6037406702,88173,1878,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2650,30469700.02,24007.95109
6037406801,102813,1288,Above Moderate Income,No,No,No,District 1,City of West Covina,SPA 3 - San Gabriel,2651,18663501.11,23849.54455
6037406903,79500,2042,Low Income,Yes,No,Yes,District 1,Unincorporated - Bassett,SPA 3 - San Gabriel,2652,21082529.91,19519.81253
6037407001,83480,1255,Low Income,No,No,Yes,District 1,Unincorporated - Bassett,SPA 3 - San Gabriel,2653,10738739.59,14062.23387
6037407002,80313,701,Low Income,No,No,Yes,District 1,City of Industry,SPA 3 - San Gabriel,2654,34111705.14,25658.35217
6037407101,69609,1158,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2655,12251102.2,15224.6002
6037407102,71176,1344,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2656,9930178.492,14539.61686
6037407201,76404,874,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2657,6955646.683,11309.02337
6037407202,61039,799,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2658,8682556.024,13374.51423
6037407301,75167,986,Low Income,Yes,No,Yes,District 1,Unincorporated - West Puente Valley,SPA 3 - San Gabriel,2659,10633047.61,15254.57865
6037407302,64740,821,Low Income,Yes,No,Yes,District 1,Unincorporated - West Puente Valley,SPA 3 - San Gabriel,2660,8679660.535,12141.73957
6037407400,91389,524,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2661,6534892.613,10297.42925
6037407501,72000,1008,Low Income,Yes,No,Yes,District 1,Unincorporated - Valinda,SPA 3 - San Gabriel,2662,12165499.52,16937.95859
6037407502,86806,808,Low Income,No,No,Yes,District 1,Unincorporated - Valinda,SPA 3 - San Gabriel,2663,11081593.42,15717.26347
6037407601,65658,1042,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2664,8434235.212,11670.33266
6037407602,79732,1078,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2665,9948071.741,13193.08283
6037407701,45284,1075,Very Low Income,Yes,Yes,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2666,12402985.58,15424.4692
6037407702,71830,1792,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2667,21579956.12,22626.27325
6037407801,102422,1051,Above Moderate Income,No,No,No,District 1,Unincorporated - Valinda,SPA 3 - San Gabriel,2668,11508847.83,13102.53337
6037407802,97539,751,Above Moderate Income,No,No,No,District 1,City of Industry,SPA 3 - San Gabriel,2669,33598565.57,30414.80785
6037407901,98707,902,Above Moderate Income,No,No,No,District 1,Unincorporated - Valinda,SPA 3 - San Gabriel,2670,11102395.96,14077.81264
6037407902,86058,499,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2671,5075594.794,9633.17854
6037408003,88000,1178,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2672,14617723.33,16432.88777
6037408004,83684,804,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2673,6762442.373,11757.12827
6037408005,125354,1603,Above Moderate Income,No,No,No,District 1,City of West Covina,SPA 3 - San Gabriel,2674,39705386.86,26695.98414
6037408006,85389,968,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2675,35671275.76,25331.50754
6037408133,83006,1579,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2676,11451613.42,17531.24035
6037408134,102171,820,Above Moderate Income,No,No,No,District 1,City of West Covina,SPA 3 - San Gabriel,2677,9391676.954,12118.16583
6037408135,82593,1342,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2678,12112464.08,17385.47763
6037408136,92411,954,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2679,10811237.01,16953.062
6037408137,74191,1367,Low Income,Yes,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2680,9039334.938,14124.37752
6037408138,75200,1186,Low Income,Yes,No,Yes,District 1,Unincorporated - San Jose Hills,SPA 3 - San Gabriel,2681,9710533.652,16122.83222
6037408139,72311,860,Low Income,Yes,No,Yes,District 1,Unincorporated - San Jose Hills,SPA 3 - San Gabriel,2682,8478988.303,13014.62965
6037408140,64900,804,Low Income,Yes,No,Yes,District 1,Unincorporated - San Jose Hills,SPA 3 - San Gabriel,2683,9852174.779,13150.97195
6037408141,83618,952,Low Income,No,No,Yes,District 1,Unincorporated - San Jose Hills,SPA 3 - San Gabriel,2684,11978519.32,17054.03052
6037408212,67031,1435,Low Income,Yes,No,Yes,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,2685,30721179.52,22583.0572
6037408213,73000,1764,Low Income,Yes,No,Yes,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,2686,16529677.15,20672.71342
6037408301,71639,1516,Low Income,Yes,No,Yes,District 1,Unincorporated - Avocado Heights,SPA 3 - San Gabriel,2687,29130110.1,30399.55917
6037408302,88417,1010,Low Income,No,No,Yes,District 1,Unincorporated - North Whittier,SPA 3 - San Gabriel,2688,36734534.75,31927.59634
6037408303,106579,1270,Above Moderate Income,No,No,No,District 1,Unincorporated - North Whittier,SPA 3 - San Gabriel,2689,20941704.29,27335.31795
6037408401,83636,1296,Low Income,No,No,Yes,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,2690,12356910.46,16970.12473
6037408402,106810,1962,Above Moderate Income,No,No,No,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,2691,124530839.5,59661.77024
6037408503,120330,1933,Above Moderate Income,No,No,No,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,2692,45276197.36,37524.28753
6037574901,130810,1360,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2693,14319290.49,16741.6755
6037574902,50847,1743,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2694,8657349.681,12945.89336
6037575001,87610,1769,Low Income,No,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2695,10407765.32,18146.48331
6037575002,65969,1914,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2696,10329955.35,14700.26017
6037575101,50745,1516,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2697,4540405.609,10064.20601
6037575102,35927,1287,Very Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2698,4364864.748,9257.548286
6037575103,52748,2090,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2699,5172365.601,9179.183563
